Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1250.000000,1300.000000,1240.000000,1250.000000,1249.403076,5746400
2020-01-03,1265.000000,1265.000000,1215.000000,1215.000000,1214.419800,3686800
2020-01-06,1220.000000,1250.000000,1165.000000,1170.000000,1169.441284,4538400
2020-01-07,1175.000000,1215.000000,1155.000000,1160.000000,1159.446045,3563800
2020-01-08,1175.000000,1175.000000,1115.000000,1120.000000,1119.465088,2778000
2020-01-09,1120.000000,1160.000000,1120.000000,1130.000000,1129.460327,3396400
2020-01-10,1150.000000,1150.000000,1120.000000,1125.000000,1124.462769,1937500
2020-01-13,1125.000000,1130.000000,1080.000000,1100.000000,1099.474731,3417900
2020-01-14,1100.000000,1100.000000,1045.000000,1050.000000,1049.498535,4649000
2020-01-15,1050.000000,1050.000000,995.000000,1005.000000,1004.520081,5302500
2020-01-16,990.000000,1210.000000,990.000000,1205.000000,1204.424561,45874500
2020-01-17,1205.000000,1235.000000,1100.000000,1180.000000,1179.436523,26599900
2020-01-20,1200.000000,1200.000000,1095.000000,1120.000000,1119.465088,8602800
2020-01-21,1120.000000,1155.000000,1100.000000,1105.000000,1104.472290,5649900
2020-01-22,1110.000000,1110.000000,1025.000000,1025.000000,1024.510498,5832900
2020-01-23,1025.000000,1115.000000,1010.000000,1090.000000,1089.479492,13993300
2020-01-24,1100.000000,1135.000000,1065.000000,1070.000000,1069.489014,19257100
2020-01-27,1100.000000,1100.000000,1020.000000,1025.000000,1024.510498,8451000
2020-01-28,1030.000000,1045.000000,1000.000000,1025.000000,1024.510498,5654800
2020-01-29,1030.000000,1070.000000,1025.000000,1025.000000,1024.510498,5338800
2020-01-30,1050.000000,1050.000000,1005.000000,1005.000000,1004.520081,3086300
2020-01-31,1015.000000,1030.000000,995.000000,1000.000000,999.522461,4329200
2020-02-03,995.000000,1005.000000,950.000000,955.000000,954.543945,3799900
2020-02-04,955.000000,990.000000,950.000000,965.000000,964.539185,3767300
2020-02-05,975.000000,985.000000,920.000000,920.000000,919.560669,4743500
2020-02-06,925.000000,980.000000,920.000000,960.000000,959.541565,8169100
2020-02-07,960.000000,975.000000,920.000000,930.000000,929.555847,4406700
2020-02-10,930.000000,940.000000,905.000000,905.000000,904.567810,3247500
2020-02-11,900.000000,930.000000,880.000000,880.000000,879.579773,2691500
2020-02-12,870.000000,900.000000,835.000000,835.000000,834.601257,3486300
2020-02-13,850.000000,850.000000,790.000000,795.000000,794.620361,4767800
2020-02-14,790.000000,815.000000,770.000000,790.000000,789.622742,4149000
2020-02-17,790.000000,805.000000,745.000000,765.000000,764.634644,2995000
2020-02-18,765.000000,805.000000,760.000000,775.000000,774.629883,4510400
2020-02-19,775.000000,845.000000,775.000000,845.000000,844.596497,10593200
2020-02-20,850.000000,860.000000,815.000000,820.000000,819.608398,4527200
2020-02-21,815.000000,820.000000,795.000000,795.000000,794.620361,2884800
2020-02-24,795.000000,795.000000,750.000000,750.000000,749.641846,3440600
2020-02-25,745.000000,760.000000,720.000000,750.000000,749.641846,2181700
2020-02-26,750.000000,750.000000,695.000000,700.000000,699.665710,3253000
2020-02-27,700.000000,720.000000,635.000000,645.000000,644.691956,3889300
2020-02-28,625.000000,630.000000,540.000000,580.000000,579.723022,7060700
2020-03-02,585.000000,720.000000,575.000000,665.000000,664.682434,20806200
2020-03-03,680.000000,770.000000,680.000000,745.000000,744.644226,25694400
2020-03-04,730.000000,765.000000,720.000000,745.000000,744.644226,13990100
2020-03-05,755.000000,930.000000,750.000000,915.000000,914.563049,41645300
2020-03-06,905.000000,960.000000,850.000000,885.000000,884.577393,35684600
2020-03-09,850.000000,865.000000,740.000000,740.000000,739.646606,14226700
2020-03-10,740.000000,835.000000,730.000000,830.000000,829.603638,17710700
2020-03-11,840.000000,850.000000,750.000000,770.000000,769.632263,11700400
2020-03-12,740.000000,740.000000,695.000000,695.000000,694.668091,8789300
2020-03-13,650.000000,750.000000,650.000000,720.000000,719.656189,8762900
2020-03-16,720.000000,740.000000,670.000000,675.000000,674.677673,7311300
2020-03-17,675.000000,690.000000,630.000000,630.000000,629.699158,6779200
2020-03-18,630.000000,685.000000,625.000000,630.000000,629.699158,6125900
2020-03-19,635.000000,635.000000,590.000000,600.000000,599.713440,5746300
2020-03-20,625.000000,685.000000,580.000000,670.000000,669.680054,13146500
2020-03-23,675.000000,835.000000,660.000000,835.000000,834.601257,32347300
2020-03-24,900.000000,1040.000000,870.000000,1040.000000,1039.503296,42897700
2020-03-26,1040.000000,1300.000000,1040.000000,1300.000000,1299.379150,48203500
2020-03-27,1425.000000,1625.000000,1210.000000,1250.000000,1249.403076,91743300
2020-03-30,1245.000000,1245.000000,1165.000000,1165.000000,1164.443604,3747500
2020-03-31,1160.000000,1410.000000,1085.000000,1310.000000,1309.374390,78916500
2020-04-01,1310.000000,1430.000000,1250.000000,1285.000000,1284.386353,53779300
2020-04-02,1270.000000,1340.000000,1205.000000,1300.000000,1299.379150,18349200
2020-04-03,1350.000000,1390.000000,1300.000000,1305.000000,1304.376831,15582100
2020-04-06,1305.000000,1350.000000,1295.000000,1305.000000,1304.376831,8900300
2020-04-07,1305.000000,1330.000000,1235.000000,1275.000000,1274.391113,10810900
2020-04-08,1275.000000,1425.000000,1245.000000,1340.000000,1339.360107,50147000
2020-04-09,1365.000000,1455.000000,1350.000000,1370.000000,1369.345703,45119500
2020-04-13,1370.000000,1410.000000,1320.000000,1340.000000,1339.360107,13635100
2020-04-14,1340.000000,1375.000000,1325.000000,1375.000000,1374.343384,8412000
2020-04-15,1400.000000,1410.000000,1280.000000,1300.000000,1299.379150,12773800
2020-04-16,1325.000000,1340.000000,1240.000000,1240.000000,1239.407837,9715500
2020-04-17,1270.000000,1285.000000,1250.000000,1255.000000,1254.400635,5553100
2020-04-20,1260.000000,1285.000000,1215.000000,1265.000000,1264.395874,7488300
2020-04-21,1270.000000,1275.000000,1180.000000,1205.000000,1204.424561,7643700
2020-04-22,1205.000000,1330.000000,1185.000000,1310.000000,1309.374390,30260000
2020-04-23,1330.000000,1370.000000,1290.000000,1290.000000,1289.383911,20099800
2020-04-24,1290.000000,1305.000000,1230.000000,1245.000000,1244.405396,6219500
2020-04-27,1250.000000,1310.000000,1240.000000,1295.000000,1294.381592,9913400
2020-04-28,1305.000000,1355.000000,1285.000000,1345.000000,1344.357666,22195800
2020-04-29,1350.000000,1400.000000,1325.000000,1345.000000,1344.357666,20290700
2020-04-30,1360.000000,1375.000000,1325.000000,1330.000000,1329.364868,7101500
2020-05-04,1280.000000,1355.000000,1280.000000,1330.000000,1329.364868,5882500
2020-05-05,1345.000000,1355.000000,1315.000000,1330.000000,1329.364868,5797100
