Date,Open,High,Low,Close,Adj Close,Volume
2021-11-01,1600.000000,1605.000000,1590.000000,1590.000000,1590.000000,63028700
2021-11-02,1590.000000,1630.000000,1565.000000,1620.000000,1620.000000,125599400
2021-11-03,1630.000000,1640.000000,1615.000000,1635.000000,1635.000000,139441900
2021-11-04,1640.000000,1640.000000,1610.000000,1630.000000,1630.000000,147923700
2021-11-05,1625.000000,1650.000000,1615.000000,1630.000000,1630.000000,120743600
2021-11-08,1630.000000,1635.000000,1610.000000,1620.000000,1620.000000,140655600
2021-11-09,1635.000000,1635.000000,1590.000000,1620.000000,1620.000000,50026200
2021-11-10,1620.000000,1625.000000,1605.000000,1625.000000,1625.000000,55784500
2021-11-11,1625.000000,1630.000000,1565.000000,1590.000000,1590.000000,52529900
2021-11-12,1590.000000,1615.000000,1590.000000,1610.000000,1610.000000,31257500
2021-11-15,1610.000000,1615.000000,1570.000000,1595.000000,1595.000000,20170900
2021-11-16,1600.000000,1620.000000,1575.000000,1620.000000,1620.000000,56316100
2021-11-17,1625.000000,1625.000000,1600.000000,1615.000000,1615.000000,23329400
2021-11-18,1610.000000,1620.000000,1600.000000,1615.000000,1615.000000,28281300
2021-11-19,1615.000000,1620.000000,1585.000000,1595.000000,1595.000000,22639000
2021-11-22,1595.000000,1620.000000,1590.000000,1600.000000,1600.000000,41133000
2021-11-23,1600.000000,1610.000000,1570.000000,1610.000000,1610.000000,31824100
2021-11-24,1610.000000,1610.000000,1595.000000,1610.000000,1610.000000,36474100
2021-11-25,1610.000000,1620.000000,1600.000000,1620.000000,1620.000000,48835900
2021-11-26,1615.000000,1615.000000,1555.000000,1590.000000,1590.000000,47932800
2021-11-29,1590.000000,1610.000000,1560.000000,1605.000000,1605.000000,66271400
